id,commentText,Labels
UggV5kIKS8isI3gCoAEC,thank you very much mam for your regards i will try,1
Ughoox-BtbtYSHgCoAEC,Nice â˜…,3
UggC3lZ60xeHe3gCoAEC,didi namste  jab bhi mujhe koi bhi recipe  nahi aati to main aapko hi yaad karti hoon aap bahut achchhi tarah se batati hain aur pyar se bhi thanks.,5
Ugg1KBOFxt6fHngCoAEC,Thank you anti  Aloo ka Samosa banana sheka na k liya,1
Ugg1ubMiTCsrFXgCoAEC,I like all your recipes,4
UgheSeyS04wmvngCoAEC,Mam Atta Sahi se nhi gunda jata .plz suggest kre kya kru .plz . aata tut jata hai .aur sukh ke nhi ban pata daugh,7
UggiPuaWcJrPL3gCoAEC,wow!!!!! it seems easy and tasty,2
UggvK1RCbbjHCngCoAEC,"this is nice samosas 
osssaaammm",2
Ugi_QgBGHrp5BHgCoAEC,Wow samosa tasty,2
UggnVh-vWGuXJXgCoAEC,nishs mdhulika garu  today I made samosa by following ur video.its very very tasty .thankyou mam .,1
UgiIOdygCnJDTHgCoAEC,gud 1 i wl try it for my son.,6
Ugjg2Cvk9vyiJHgCoAEC,thank you mam,1
UgiVHJwfq4c5hngCoAEC,Thank you ðŸ˜Š so much mam.I have made samosa today and it was ðŸ˜‹ delicious.,1
UghPQuaknEYGJXgCoAEC,"indeed!! it was really good.I prepared samosa earlier, but I didn't know some tip's about samosas. to keep fresh. thanks nishaji...",6
UgjXWXrFh1OihHgCoAEC,nice recipe,2
UghpUpdFTw1mEngCoAEC,very tasty samosa thanks,5
UghTZOST7E781XgCoAEC,very tasty samosa my mom made thanks nisha ji,1
UggJ6PUcDm_deXgCoAEC,Thank you Mam.its really helpful for youngsters..,1
UgjogIPvGi6Q73gCoAEC,We follow your recipe and we like it.You tell very easy recipes thank you.,5
Ugj9Qe_RErvt9ngCoAEC,very yummie samosa recipe ...... i will try it ... thank you mam .:),1
UggHoQMqg39Tj3gCoAEC,thank u nisha je kia zaberdast samose banaye han ap ne ðŸ˜Š,1
UghILEpBS_1_L3gCoAEC,mam ur presentation is so sweet like my maaa and a learn a lot from it thank you so much !,4
Ughc9OTfj6jcHHgCoAEC,ma'am my samosa socks so much oil.when iffy it it become so oily what should I do ma'am plz guide me,7
UggopPcyASUnLngCoAEC,Very nice recepice,2
UgikFpV_9_0jJHgCoAEC,Hello mam.  Your videos are great anyway :),3
UghApPCKcOwU_ngCoAEC,nice samosa recipe,2
UgiQ8OA2QZJcKHgCoAEC,"Oo its too easy and great nice.........
my daughter name also nisha",5
UgiGA5kDKg3_WngCoAEC,v nice resipe,2
UghRLy6Kt9i0sngCoAEC,aapko bahut bahut dhannewad .. ki  meri rasoe me aapse sikhehue  resipi kaam aaya aur achaa huwa ... aapko bahut thank you,1
UghnyuuuDQAk43gCoAEC,aap bahut achaa se sikati he,4
Ugi2qYazCAv5kXgCoAEC,aapka resipi sikneko mila bahut achaa laga,6
UggU_xcXbVjXBHgCoAEC,Which flour u r using mam ? Maida or wheat flour?,7
Ugj9Kj22q-1EpXgCoAEC,wow....ðŸ˜mam you r just awesome you gave me  nice recipe my mum loves your recipes even I like your recipes specially Punjabi samosa's...loved it ðŸ˜€,5
Ugi-IyY8HOKC5ngCoAEC,mam  kya hum samose mein amchur powder ke bagair chat masala daalsakte hai,7
Ugj_hWsATP3V1XgCoAEC,you are so good !!!,4
UghHAPclKeZsAHgCoAEC,Very good Mam..............Excellent,4
UgiPdozn_moTdHgCoAEC,"thank u, i will try to make this samosa recepie.",1
UggnzoTg49cs7HgCoAEC,nice mam .. I can easily understand ur recipe only .. nice way of explanation :),4
UgjuwMMVxyicZngCoAEC,hlo maim. ..nice recpie,2
UggkofnLmaSHT3gCoAEC,thankyou,1
Ugh09zKuh9vF53gCoAEC,Thxx  Mam  For  The  Great   Recipe.,1
UgiEPlkLo-AqdXgCoAEC,"very nice. boot achay method h sehkany ka, God bless you",4
UgiIbvC6X9idNHgCoAEC,nice,3
UgicfxpVEh3T93gCoAEC,"Madam ji, moen kya hota hain?",7
UgiQOAljze-fE3gCoAEC,i will try at home thanks,1
UgjnhXyYoWvV8XgCoAEC,yummy,2
UgiMNbpUPib6EXgCoAEC,mam can we use dry peas after boiling instead of green peas??,7
UgjOSP3Xl8DZP3gCoAEC,Hello mam apki recipes bahot hi easy rhti hai aap muje ye bataye ke agar sabudana vada banate waqt agar wo oil me fat jay ya fail jay to kya krna chahiye plz rply me,7
Ughrfq5lMmVHcXgCoAEC,thanks mam i am very thankfull to you to help me,1
UgiZ1AQmJpk_E3gCoAEC,thank you!,1
UgivzYiuZ1VxLXgCoAEC,mam i have tried your recipie.it was superb no difference b/w home made n out side samosa.i am thank ful to you for sharing such a great recipie.thanx,1
UggLHulmwMTLt3gCoAEC,I like your cooking,4
UgiW61mVCgZWy3gCoAEC,Very nice mai ghar me try kiya muje bahut happy huva ki bahut test se bani thi so thank you so much mam,1
Ugj59bibVCdCaXgCoAEC,Thanks mam,1
Ugjlp00LeL8Nr3gCoAEC,Mam mera matlb the samose bahar se bhot hard bante hai crespy nahi bante,6
UggCt1tedDRgSHgCoAEC,I always follow ur recipes.,4
UgiL6uE0zOkeMHgCoAEC,You are just fantastic ðŸ˜ŠðŸ˜Š,4
UghLQ9ql_YNp6XgCoAEC,thanks mam,1
UggUbLfp9phL4HgCoAEC,Mam maine samose bnye the but bahar se soft nahi bne why?mam please app batey,7
UggKUjwuxEJFJ3gCoAEC,fantastic presentation of samosa recipe thanks keep it up,4
UggADH0DU3pz6HgCoAEC,very nice,3
UggfsfIaXmI883gCoAEC,Nice explaination,4
UgjfHLPk7CVCu3gCoAEC,THank you Very much .. But tell me u live in India,1
UggVlSROLQfcS3gCoAEC,thanks for samosa  recipe..,1
UgjwCqi9yFB-iXgCoAEC,kya main is recipe ka istamal kar sakti hoon??lekin uske andar cheese ka filling dalkar?,7
UgjwDicjnlNpS3gCoAEC,thanx for such a nice recipe i will try it soon,1
UgjkGgeME4-r73gCoAEC,i like samosa very much with chutni.,6
UghqQtjauoExS3gCoAEC,"respected Nisha mam you are the Best..!
& just luv the way you speak with so much luv & respect....!",4
Ughgl40CjpLi1HgCoAEC,Thank you for a great recipe and very well presented too.,5
UggTDnBPhgS6K3gCoAEC,bahut achcha hai,2
UggZh7qFB-eepHgCoAEC,"samosa .nan..palak paneer ..etc evrythn iss succesflly prepred ...
 we wtch ot daily :))",6
Uginohtq_TSSEngCoAEC,Thnku nisha ji apki recipies hum dekht he aur try krte he....aur jjo bhi banaya wo sb sahi tarike se banta he .. aur update krte rhiye .. it helps us .! gud job keep it up !! :)),5
UggfIGbvCNw35HgCoAEC,awesome receipe  I am going to try this  for  sure,2
UghDznmvF4qkQ3gCoAEC,kya samosa banakar rat bhar freeze me rakhakar subah tal sakte hai ??,7
Ugio13EFuoxFhngCoAEC,this is awesome... I'm gonna try this tonight :) hats off to you Ma'm :),5
UggE-hHGA0GNbngCoAEC,mind blowing explanation mam...,4
UgiJy1Mx4jsjJHgCoAEC,nice samose,2
UgjPQCRKxa0ya3gCoAEC,superb,3
Ugg0JBH8mZUnhXgCoAEC,mam apka explaination bht acha hai,4
UgjLNEFWfTA5E3gCoAEC,"Thank you for the recipe, u have such a sweet voice!!",4
UghEB2gMJ-eqiHgCoAEC,wow mam your presentation is so good and you make us confident in cooking thank you,4
Ugjt2DKH-JRedXgCoAEC,Is it Samosa ???,6
Ughn9CKehf33bHgCoAEC,Hello Ji Namste Ji...you are very nice cook like my mom,4
UgiCWNgF21M3fHgCoAEC,hi mam how r u I love u r cooking and everyday I watching u r cooking show's .u r ex Lent thaku,4
UgggyuGbfH74u3gCoAEC,Very good recipe i will tryi,2
Ughw1_FPkq8KYngCoAEC,excellent recepie. like it very much. thanks for sharing this recepie,5
UgjqyoCsFBO4tHgCoAEC,i like it very nice i try now & thanks,1
UgjEj_zW2p6Lz3gCoAEC,hello ma'am... I have question...shamucha ki ata banany ki liay kay may ghee ki jaga normal oli use kar saktahu???,7
UgjWO4jENjECS3gCoAEC,hey so bad samosa,2
UgiqAGIVwkZikHgCoAEC,Again u made my day...They were yummy....Thanks alotðŸ˜,5
UgjleE53PjwvqXgCoAEC,nishajj  jad  ham  gar  me  samosey  benatey  hae  to  wo  thneda  hone  per  useme  khecao  aa  jata  hae  ku,7
UggpZFkyFiNkJHgCoAEC,Thanq,1
UghHmaXAjPvhx3gCoAEC,"nisha ji you are the best. I like your taking style. and your amazing respes 
to me your my mother. i love you.",4
UgiWb0I2wr-uSngCoAEC,"nishaji,hi, I tried smosa recipe.first time I was successful. it was awesome.thank u very much I have become ur fan.",5
Ugj66cMvKOLNeXgCoAEC,u r really great for sharing this recepie,4
UghFxsmGxqBiWHgCoAEC,I just prepared them.. All my family members are loving them.. Thank You for the recipe ma'am.. and I love the way you talk.. would love to watch and learn all other video recipes of yours..,5
UgjztxPtyqHriXgCoAEC,awesome,3
Ugh9VDVxUpmPBngCoAEC,very nice recipe,2
UgjQDSZgmR5DNXgCoAEC,very nice thank you,5
Ugho6t2CJiyqF3gCoAEC,very nicely explained mam..Thank you very much,4
UggwGjqCb0DeiXgCoAEC,can you bake them instead of frying?,7
Ugip1tqZCp48TngCoAEC,Very nice thankyou,5
Uggvhj5v1qjmE3gCoAEC,i mostly try all ur recipes and in 1st attempt only they tastes yummy .... ill also try the samosa recipes ..... u really rock,4
Uggbt_qouVPcFXgCoAEC,nisha mam i really like ur recipes and the way make us understand each and every tiny bits of it,4
UgjeQmlTdICwS3gCoAEC,"nice, thankyou",5
UghykLFR0rO6nngCoAEC,mam today I make samosay but bubbles comes while deep frying this problem comes always y so?,7
UghWyTGRtCRXBngCoAEC,"Hi Mam..saw your replies below for the reason of soggy samosa
I did add ghee and the flame was not high too..
what is meon which you are saying mam?",7
Ugi7m5XOUhCti3gCoAEC,mam pls reply of my question ... meri sadi hone vali hai or mujhe apki recipe ki print out nikalni hai pls ap bataiye me apki recipe ki print kese nikalu .... pls reply mam ...,6
Ugilx4YGAvkUBHgCoAEC,Mam maine samose try kiye the sunday ko crispy nahi bane kya galti hui mere se plz tell me ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,7
Ugh00esY1wLrnHgCoAEC,thank you sooooooooooo much,1
UghX4BIs-1g1J3gCoAEC,hello madam .... me apki bahut si video dekhi or mujhe  sab videos pasand hai per mujhe apki video ki recipe's ki print out nikalna hai to ky ap mujhe batayegi ki recipe's ki print out me kese nikal sakti hu pls,6
Uggxhcx8NSwO2HgCoAEC,your tip inbetween r very useful not many cooks give imp tips,4
UggdvavNheVVfHgCoAEC,samosa,6
UghQ4PZfJfvGqngCoAEC,very good   mam so very nice thanks to u,5
UgggveLAIf7WtXgCoAEC,nice super,3
Ugg2ei6ZSEpubHgCoAEC,Good way to explain the process!!!,4
UghmGXmgiAgViXgCoAEC,I had try this and everyone like it ur recipe's are very very good thank you,1
UggMjc54Y9XKE3gCoAEC,"thank you for sharing this video , it was helped in cooking samosa !!!! me and my friends cooked it , it was easy to do and we loved it alot!!!!!",1
UgjTbgESlEreK3gCoAEC,gehu k aate se bna sakte hai?  mujhe maide nhi pasand,7
UgjSKBc9Oau0g3gCoAEC,nisha ji tail ka mooyan dale to bubbles aynge kya,7
UggzXTONW-65kHgCoAEC,I like your video ... I  will try the recipe for sure …,3
Uggqnojcx_nfqXgCoAEC,"Namaste auntyji,
Aap bohot achhe tareeke se ekdum jaise koi ghar pe aamne saamne seekha rahe hai aise bolti ho. Really like it.
I am new to cooking n m definitely following ur recipes. 
Thanks,
Ishani",5
UggwGRWt5697A3gCoAEC,"Madam, love your way sharing the recipe, so much of love, compassion and simplicity.  Aap jiyo hazo saal, saal ke din of pachas hazar..",4
Ughv7u1iVxLjMngCoAEC,auntyji the way you explain the recipe is really good and makes it really easier to make them thanks for samosa ..,4
UgjymmfxUE_mAngCoAEC,aunty I want to learn stuffing of gujrati masala...,6
UggOSv9Diz4jCngCoAEC,onionrings,6
UghFSt6ETGQcyXgCoAEC,Thanks  again,1
Ugg9X55JcHAvNHgCoAEC,It is easy...,2
UggBvFTBsGgA8HgCoAEC,Nice & simple recipe to follow Nisha Ji,2
Ughw5R1u1in-wXgCoAEC,whether wheat flour can be used in the place of maida ?,7
UghPHV55bgbLrHgCoAEC,very nicely shown madhuji...hum is tarahse zaroor try karenge..,4
UggnyvjFEfgnuHgCoAEC,shokryaÂ  anddi jaÂ  I make it at home so it was so goodÂ  loveÂ  form afghanstan,6
Ugh-Qkt3gohXM3gCoAEC,Nice,3
UgilKxKeK39N5HgCoAEC,osaThank you for helping to make sam,1
UghevJBXbUYoC3gCoAEC,i love samose,6
UgjYFBsrmjZBIHgCoAEC,v nice dedi,3
UghKmWf5QhWu43gCoAEC,"hi, I like ur recipes,  always watch it",4
UgjvUj0tAlNB0ngCoAEC,"hi, I like ur recipes,  always watch it",4
UggYO_Y9vU3JO3gCoAEC,"hi, I like ur recipes,  always watch it",4
UggKJu-b0r50fngCoAEC,Hello nisha ji wow what a samosa receipe   very easy and quick thank you teach us new new easy receipe please lot of thanks again,1
UggvTH5ZpcmvnngCoAEC,great way of explaining mam........,4
Ugi5mJlsWUr7LHgCoAEC,Your way of telling receipeis very good thanx mam,4
UggVoFyr9vPSr3gCoAEC,I like your method,4
UggnFfIiDRDDpngCoAEC,today i make this samosa its really yummy vry gud i like it vry much,2
UghfcCr5J6yPbXgCoAEC,"hello...nisha ji...i like ur all the recepies.. i just made samosas they are very tasty...
thank u",5
UggUhfLQ_Eb8nHgCoAEC,"Great video. I succeeded in making Your samosas few times already. Last time I made mince stuffing, and today I will make them with a little bit of a Polish twist. I will use twarog (Polish paneer like cheese) with fried onions, boiled potatoes and black pepper (which is common filling for pierogi).",3
UgjK--nU7olifngCoAEC,Very yummy I'll definitely try this nisha mam,2
UgiIaqy-IaY9t3gCoAEC,Thanku,1
UghTWLNRK-Esz3gCoAEC,"I am making these tonight for my husband. How can I make the sauce for them? The sweet, deep colored sauce, spicy sauce, and onions to go along side them.",6
UggpZ3WWP7WK_HgCoAEC,I love your way of teaching n your talking sense ... Love you .. Mam,4
UgiXy4nfdX07UXgCoAEC,Mam ... samosa bahut yummy  heyy thax for the recipe,2
UghilwboSPYs9XgCoAEC,You are so amazing coz you make cooking seem so easy!,4
UgitEe9-1wrjrHgCoAEC,"Just amazing recipes ever tasted
Thank u sooo muchhhhh maam",5
UgjZnbqEbK0xMHgCoAEC,Thank you so much mam Â I really like samosa's. Even my American friends like samosa's. I will make this for my friend.,1
Ugjy_3meTXB9OngCoAEC,hi nishaji you are the best chef according to me,4
Uggqz5eDDSkjd3gCoAEC,Mam sacchi mai bahut acche samose bne the thanku mam,1
UggohZ9wRONbU3gCoAEC,You're cooking amazing and your racipis true amazing,5
UghGB-PsAWgaMXgCoAEC,Thanks a lot Nisha ji. I will give it a try in this week and let you know how it was. But it was nice watching you describe so clearly. :) thanks a lot.,5
UggvsrYy54919ngCoAEC,Very nice,3
Ugid-hheovV6lHgCoAEC,hi nishaji you are the best chef according to me i loveeeeeeeeeee your recipes can you apload the recipe rajbog plzzzzzzzzzzzzzzzzzzzzz,4
UgigUXH-wh3lb3gCoAEC,Awesome Nisha,3
Ugi9vngckYep8ngCoAEC,Such a cute way of talking :D,4
Ugi9kNEH7oA_IngCoAEC,Looks delicious,2
UggPf9NnqEOGkXgCoAEC,Understand,6
UggugFdF7nj-p3gCoAEC,Stop smiling,6
UgghxY8eakH9rXgCoAEC,Very easy method of making dishes,4
Ugh70pWmrFKWjHgCoAEC,"Hy mem...i tried this receipe...so testy...
Big thnak youuu for u...",5
UgjFbHuOvFcO63gCoAEC,"Moen kia hota hai Nisha ji?
English mei iska nam bata dain tou dhondnay mei asani ho jaye gi",7
UgglaoSJ2ASLi3gCoAEC,"Very nice. I have yet to try the recipe.
Thanks a lot for explaining the recipe on detail",5
Ugij74LEYm5fH3gCoAEC,Nisha aunty apse maine kafi kuch banana sikh liya thank u,1
Ugj6CyDRDMAxGXgCoAEC,"Hello Nisha mam..i have tried lot ofÂ recipes of yours.
It's really awesome (Specially nan khatai and samose)....I thing i like most that, you always shared quantity of ingredients in cups or bowl measurements .",4
Ugiy6oGAyjcd7HgCoAEC,So nice,3
UgjgD-NeOGEjdngCoAEC,Thanks for osam recipe Nisha mam.I maid samosas and it was osam and delicious.Thanks once again :),5
UgiBUDUGgsFR8ngCoAEC,Thanks didi,1
UghflkrwExZxWHgCoAEC,MADHULIKA JI THANKS,1
UgiUZcLrFnriZngCoAEC,I like samosa. thank you nisa,1
UghRvr0552w3pngCoAEC,Nic  samosa,1
Ugg6qpgg6I_Xo3gCoAEC,"the actual trick in Aloo Samosa is how you fold and make cone..... u have nailed it Nisha ji..... before frying itself the Samosas are looking like real samosa, (i mean perfect shape)... i am really thank ful....
maine kafi baar samaosa try kiya hai, but woh folding sahi se hota hi nahi tha.... is baar zaroor mast bangea....",4
UggbD_uSFXgQuHgCoAEC,Very very very nice,3
UggdfncSJBo7THgCoAEC,Anti it was good but little problem with kajos,6
UggOROt60ba2vngCoAEC,i understand very easly thank u jee,5
UgiZkuCiD9R4EHgCoAEC,u rock!!!!!!!!!!!!!!!!!,4
Uggpolftq_ZFjHgCoAEC,Thank you soo much for this video,1
UghXursLEaOdFXgCoAEC,Thanks for the recipe... I usually doubleÂ quantity Â andÂ freeze some samosa to do them when I have not enough time... They taste well too!!! ;))))),1
UgjaGDHTlzpWsngCoAEC,thanks alot nisha jee your videos helped alot when i was pregnant and these samomas are awesome.. you are great!!,5
UgjP7UXk0y6QwngCoAEC,Thanks ðŸ˜‹ðŸ‘ŒðŸ‘ðŸ˜‹ðŸ‘ŒðŸ‘ðŸ˜‹ðŸ‘ŒðŸ‘ðŸ˜‹ðŸ‘ŒðŸ‘ðŸ˜‹ðŸ‘ŒðŸ‘ðŸ˜‹ðŸ‘ŒðŸ‘ðŸ˜‹ðŸ‘ŒðŸ‘ðŸ˜‹ðŸ‘ŒðŸ‘,1
UgjLxOed1-xTQ3gCoAEC,Thanks nish anti,1
Ugj5KMPusLQ6XXgCoAEC,Very good  I learn,3
UgiBslhowK4I2XgCoAEC,Madam  I tried  it  many  times  but  the  crust  of  samosa  never  came   crunchy  it  always  become  soft  please  help,7
UgjSeNDWNJzHPngCoAEC,"Madam today I tried making samosas but only issue I faced was that, I added ghee as per your proportion but may be because of homemade ghee meon was too much because of which it was difficult to knead the dough... Can u give me some suggestions..",7
Ugg7CkGGVYXGe3gCoAEC,verry yummy recipe.,2
Ugg9w2hcaV5bWHgCoAEC,you are the best madam,4
UgjQ0s4rIGu0PngCoAEC,Which garam masala do you use?,7
UggHrp2BJ6M4jHgCoAEC,"awesome recipe,keep it up mam",5
UgiRKG8H_4ilingCoAEC,Plzz help me,6
UggUhxbbrEcRRHgCoAEC,Nice a one,3
UghZZ-JGTZv6y3gCoAEC,Thanks !,1
Ugg2ZoRTkCFiHXgCoAEC,"and one thing i Â ask for you that can we use dalda instead of ghee..
Â plzzz rply meee plzzzzzzzzzzzzzzz
:-)",7
UgiDU1oDFm-oo3gCoAEC,thank you very much auntyy its very easy and i tried this recipe,5
Ugj4loxkE2l-engCoAEC,"Nisha aunty maney aaj samosa banaya sab thik jarha tha , but frying tey time bubbles agey big, big maney ghee ki moen bhi daali thi jesa aap ney bola tha ..taste shi h tha, shape bhi shi thi ..plz kuch trick h kya ..may aap aap key response ka wait karugi..plz",6
Ugjliy-OfKrsiXgCoAEC,This is very gud racepi and very esay I am tring this,2
UghIAadORxdvdHgCoAEC,very guuud description MADHULIKA JI THANKS,5
Ugg8qe_KMs9N3XgCoAEC,Thank you Maaji for the great receipe and the techniques to follow,5
UgiWV4aCr9vsgHgCoAEC,very good,3
UghH5-f7-yD9TXgCoAEC,Not only this but all of ur videos are fantastic.n u teach us in such a way dat we can learn easily...thanks very much n xo xo very great wishes.....,5
UgjLjDP70bahUHgCoAEC,Nice one,3
UgirvjRHxG9O9XgCoAEC,Very Nice Precentation,4
Uggl8jKmJ4dwCHgCoAEC,"Hi Nisha Aunty,u are tooo gud in all your veg. recipes. i really really love your videos.",4
UgghoQSS1hcAe3gCoAEC,Nisha aaunty i just love you.......kyuki main jb bhi kuch naya try krne jaati hu kuch naya pakane jati hu main bs aapko hi yaad krti hu aur bs apke channel ko hi surf krti hu....aur meri bht tarref hoti h...aur main khti hu nisha aaunti zindabaad..............,4
UggCVVZUkAAF_XgCoAEC,Awesome Nisha ji,3
UgjPAn4VyatLYHgCoAEC,"missing aaloo samoses....thanks for uploading tips aunty...
well i live in colombia and here most of the spices not available..",1
UgiqaZ2EIWzMz3gCoAEC,"Nisha ji, bubble wala sawal ka jawab to aapne bina bataye de diya â˜º
Plz ye bataiye ki jo pleats daali hai wo kyu ? Kya sirf shape hai ya koi aur reason???",7
UghU3H-Y-D_crXgCoAEC,Mam apke recipes bahot bahot ache hai aur mam ap b bahot sweet hai,4
UggyTPgiA57Y73gCoAEC,"Very tasty, yammy & crispy samosa .now making samosa is so easy for everybody.",2
UgiBXL_doSYqFHgCoAEC,Nisha ji aap kamaal ki hai... allah aapko hamesha khush rakhay.,4
UgjYHkI5Q-Qz8ngCoAEC,WISHING U & UR FAMILY HAPPY NEW YEAR,6
UgizYpBcah6XoXgCoAEC,Happy new year,6
Ugije1u9iTQq4HgCoAEC,I looooooooooooooooooooooove samosa......!,6
Ugi8FTw7dptEzXgCoAEC,Thank u,1
UgjVuCTuMg1KKHgCoAEC,"Is it possible to freeze samosas in freezer for some weeks, once i need to eat, can I fry them?",7
UgjyizzsmESHBXgCoAEC,great method to make samosas.,4
UgjHiDvYXOQ243gCoAEC,"U r really awesome Nishaji...I have tried many recipes of urs...vegetable biryani, sonth ke laddu, and many more (meri friend ki delivery ke baad maine use aap hi ki tarah laddu banakar use gift kiye, use bahut pasand aaye...thanks Nishaji...Main Dubai mein rehti hun isliye kabhi kabhi kuch ingredients nhi milte yahan...par phir bhi aapki recipes try karti rehti hun aur wo bahut acchi banti hain.

Thanks thanks very much Nishaji.
Keep sharing",1
UgikWwcjBZ6lqHgCoAEC,"lazeez Samose,thanks Nisha ji",5
Ugh5nR5ETZgPqngCoAEC,Too yummy in Sardi ....,2
UggxvHSw6IKiangCoAEC,I read your Journey from Housewife to Top Youtubers. You're such an inspiration for all women who have talent but unable to show to the world. Thank you mam for your contribution to make the internet a better learning place.,4
UgyPVrHL1lPyJeLp7Zd4AaABAg,Maine banaya par bread roll karte timre bread fat jati hai stuffing bahar aa jata hai kya krna chahiye,7
UgwfFWPhJjanr9A_Hlx4AaABAg,Thank u am,1
Ugzw60V1MeSEUmooXFl4AaABAg,Hi Mam .Ur voice is very sweet and Thanks for this awesome receipe. Here is one confusion...In which oil I have to fry these sholey. kindly tell,5
UgxPetKo3Js1LkBOMeB4AaABAg,Even the kids liked it..... thanks madam...,1
UgyHnW067wdT8eq396x4AaABAg,Mam can I add  boiled potato in this staffing,7
Ugx-wUJ_C6ZfKMS3loN4AaABAg,"Hi aunty

Jus wanna thnku alott
Ur recepies are alwz saviour n amazing...i made them tdy,evrybody loved ittðŸ¤—ðŸ˜ðŸ˜˜ðŸ˜—",5
Ugxp6-9j3GleM-n_IeV4AaABAg,"U r great madhulika mam...
Love u mam",4
Ugw5uJjyVqAvKot9FbN4AaABAg,"nice mam  gangaur  ke time kaam ayenge,  roll ke liye best bread kaun si hoti hai kabhi kabhi choti 10 wali tut jati hai",7
UgzKJIeyk9fcYxtTOdx4AaABAg,I love you mam aapka voice bahut pasand hai,4
Ugy3W-D8Xt6cYpPaatp4AaABAg,Thanks mam namaskar ji ðŸ™ðŸ’•,1
UgwB8YO3Ugegxj0AMsJ4AaABAg,Can we use brown bread??,7
UgxaXCRk5RIYpu6ofL54AaABAg,Mam apne rasgulla ki recipe batayi thi to miane bhi tray ki thi lekken paneer me ka pani puri tarh sukha nahi kyu mam,7
UgzSsLMKmlXkfNJgY114AaABAg,Mam ghar pe khameer kaise bana sakte hai pls tell me mam pls pls,7
Ugx4lsOZVcEumUeSFK94AaABAg,Thank u mam.  U are so nice Sweet and a good MentorðŸ™‚,5
UgwzhRT9QTW5xvHQw-h4AaABAg,Wow very yummy thanku mam  itni  bdhiya  recipe hmko  sikane  ke  lye,5
UgxRnglb6Vft7ZNFI_N4AaABAg,ur best ðŸ‘ŒðŸ‘ŒðŸ‘Œ,4
Ugww8B0KwFAn1QK-Tkx4AaABAg,"Thanks ma'am for inspiration &
Nice recipe
I am newly joined yutube",5
Ugz2b3LWZc8mftxYbRR4AaABAg,love u mam ap hamesha hi bohot hi shandar recipes batate hai. thank u so muchh,5
UgwGmCP6iPrh-1aadhh4AaABAg,Nice recipe mam thanks,5
UgyaQ6xC3bESUQ1Chh54AaABAg,ðŸ™ðŸ™ Osm Recipi ke liye bahut bahut Thanks ðŸ™ðŸ™,5
UgxhzNUZg1jmMB6gbxh4AaABAg,Yummy mamðŸ˜‹ðŸ˜‹...thanku so much ...,5
UgyN7mdpNkqYvwhGESJ4AaABAg,ðŸ‘ŒðŸ‘ŒðŸ˜©bhot achi Recipe he aapse bhot Kuch sikhne ko milta he Thankyou,5
Ugz0tskc-TxVXfcxQAh4AaABAg,Nice mam u r amazing,4
UgyD_eybHz4Le04hA-14AaABAg,Instead of frying can v toast the bread,7
Ugx0paq20-M4fJHPSN14AaABAg,Thanks for the recipe. I just tried it today.,1
UgzOeTplUTb4x7WofLJ4AaABAg,Very nice .thank you,5
Ugww2PpcJfePh0o7xC54AaABAg,"Hello Mam,

Bread bht Jada oil soak karta hai uske liye khch solution btaiye please.",7
Ugx__G9a2Xf5-XeMTQJ4AaABAg,"Very nice
Thanks you ma'am",5
Ugxazn97d2pCmU-THjh4AaABAg,Can we make dhai ke kabab rolls in advance,7
UgwRUtxGHwuV5d4_Br94AaABAg,Maine share kr diye THNX,1
Ugwfyg-UP4HNfsfzul94AaABAg,Mam ur mathod of recepie is always gd nd ur too gd also,4
Ugw4G3BcMFDXI-D9_b54AaABAg,bahut  achche  bane  h man kar raha  h  abhi turant  banau jarur  banaugni  thanku  so  much,1
UgzPfmjiPqPfUXsnxlx4AaABAg,i love you mem really your are so cute..... and the aap ki recipes saree awesome rehti haiðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜ðŸ˜˜,4
Ugxx6YUPSrVtuByYDzt4AaABAg,Maa your are queen of cooking.,4
Ugymlgi__zsjgZvpMLl4AaABAg,Nishamadhulika ji aap baht intelligence ho,4
Ugz0xDsafnNkIunfL4d4AaABAg,Ma'am ur a great mind-blowing cook,4
UgxbAn0BH6ZBoD0VYOp4AaABAg,Ur recipes are awesome ðŸ˜ðŸ˜,4
UgxNID4jcGNx_g86TYl4AaABAg,THANKS FOR SHARING THIS VIDEO MY SON LOVES YOUR RECIPES AND I ALSO AND WE MAKE YOUR RECIPES,1
UgzyCzOAsBWeu3MQ8CN4AaABAg,"Nisha ma'am, kya dahi Ke bread rolls ko Air fryer me bhi banaya ja sakta hai?",7
UgwH1htxxdFZf9yyDhJ4AaABAg,"Superb Recipe ! 
Thanks for sharing ! 
Your style of explaination is so soft and full of motherly love .",5
UgxHoFgtYKiQU1Zj0-l4AaABAg,U are so humble mam.ðŸ˜š,4
UgzZOfqGD-Nullz8FdB4AaABAg,so nice to see this video aunty... ap ka samjhaanay ka tareeqa is awesome....,5
Ugx9NotzWRNnrHBP4xZ4AaABAg,I love not only your recipes but more to your calm nature,5
Ugyq_k4wTxGfMjlPnqF4AaABAg,Thank you!ðŸ˜™,1
UgyygX2pcWJzhgxcKS94AaABAg,Ur all Recipies r so nice Mam wish to Meet U ðŸ˜Š,4
